wav_filename,wav_filesize,transcript
common_voice_es_22121963.wav,159788,sí
common_voice_es_22121964.wav,140588,cuatro
common_voice_es_22121966.wav,150572,nueve
common_voice_es_22121970.wav,157484,cinco
common_voice_es_22122037.wav,68396,cero
common_voice_es_22122039.wav,80684,no
common_voice_es_22122042.wav,77612,siete
common_voice_es_22122043.wav,85292,tres
common_voice_es_22126226.wav,90668,cero
common_voice_es_22126228.wav,78380,dos
common_voice_es_22126227.wav,113708,Firefox
common_voice_es_22126229.wav,79148,no
common_voice_es_22126230.wav,118316,Hey
common_voice_es_22126311.wav,79916,tres
common_voice_es_22126312.wav,92204,seis
common_voice_es_22126314.wav,84524,ocho
common_voice_es_22126317.wav,65324,cuatro
common_voice_es_22126319.wav,63788,nueve
common_voice_es_22127638.wav,89132,cero
common_voice_es_22127648.wav,68396,seis
common_voice_es_22127642.wav,69164,no
common_voice_es_22127652.wav,73004,nueve
common_voice_es_22127657.wav,84524,Firefox
common_voice_es_22127674.wav,59180,ocho
common_voice_es_22127677.wav,61484,cinco
common_voice_es_22127680.wav,60716,siete
common_voice_es_22127684.wav,60716,Hey
common_voice_es_22127688.wav,63020,tres
common_voice_es_22127702.wav,63788,sí
common_voice_es_22127704.wav,57644,cuatro
common_voice_es_22127707.wav,53804,dos
common_voice_es_22127709.wav,73004,uno
common_voice_es_22128741.wav,84524,cinco
common_voice_es_22128744.wav,101420,ocho
common_voice_es_22128746.wav,44588,Hey
common_voice_es_22128745.wav,127532,uno
common_voice_es_22129201.wav,64556,Hey
common_voice_es_22128749.wav,191276,Firefox
common_voice_es_22129205.wav,71468,cinco
common_voice_es_22129203.wav,92204,cuatro
common_voice_es_22129209.wav,63788,sí
common_voice_es_22129206.wav,58412,ocho
common_voice_es_22129873.wav,61484,siete
common_voice_es_22129876.wav,72236,nueve
common_voice_es_22129880.wav,66860,ocho
common_voice_es_22129883.wav,68396,cinco
common_voice_es_22129886.wav,71468,seis
common_voice_es_22129948.wav,51500,uno
common_voice_es_22129954.wav,61484,Hey
common_voice_es_22129950.wav,63788,no
common_voice_es_22129969.wav,66092,tres
common_voice_es_22129976.wav,59180,sí
common_voice_es_22130456.wav,136748,dos
common_voice_es_22130463.wav,82220,Firefox
common_voice_es_22130470.wav,66092,cuatro
common_voice_es_22130474.wav,72236,cero
common_voice_es_22130483.wav,79916,Hey
common_voice_es_22130486.wav,92972,tres
common_voice_es_22130489.wav,99116,seis
common_voice_es_22130494.wav,76844,cinco
common_voice_es_22130635.wav,79148,dos
common_voice_es_22130629.wav,82220,no
common_voice_es_22130637.wav,87596,cuatro
common_voice_es_22130639.wav,84524,ocho
common_voice_es_22130641.wav,90668,sí
common_voice_es_22130689.wav,84524,uno
common_voice_es_22130695.wav,73772,cero
common_voice_es_22130704.wav,80684,nueve
common_voice_es_22130710.wav,87596,Firefox
common_voice_es_22130715.wav,77612,siete
common_voice_es_22130820.wav,75308,uno
common_voice_es_22130821.wav,97580,cero
common_voice_es_22130822.wav,67628,no
common_voice_es_22130823.wav,73004,siete
common_voice_es_22130824.wav,79148,cuatro
common_voice_es_22131089.wav,85292,cinco
common_voice_es_22131091.wav,75308,Firefox
common_voice_es_22131093.wav,61484,ocho
common_voice_es_22131095.wav,76076,Hey
common_voice_es_22131097.wav,53036,dos
common_voice_es_22131214.wav,73004,sí
common_voice_es_22131216.wav,75308,nueve
common_voice_es_22131218.wav,76844,tres
common_voice_es_22131221.wav,75308,seis
common_voice_es_22132056.wav,97580,dos
common_voice_es_22132043.wav,225068,uno
common_voice_es_22132066.wav,82988,no
common_voice_es_22132063.wav,103724,seis
common_voice_es_22132067.wav,96812,sí
common_voice_es_22133888.wav,152108,Firefox
common_voice_es_22133889.wav,80684,siete
common_voice_es_22133890.wav,82220,cuatro
common_voice_es_22133891.wav,88364,Hey
common_voice_es_22133892.wav,79148,seis
common_voice_es_22133893.wav,69932,no
common_voice_es_22133894.wav,76076,sí
common_voice_es_22133895.wav,76844,cero
common_voice_es_22133896.wav,82220,ocho
common_voice_es_22133897.wav,82220,cinco
common_voice_es_22134137.wav,67628,uno
common_voice_es_22134139.wav,79916,tres
common_voice_es_22134140.wav,69932,nueve
common_voice_es_22134142.wav,71468,dos
common_voice_es_22135086.wav,119084,nueve
common_voice_es_22135087.wav,88364,cero
common_voice_es_22135089.wav,107564,Firefox
common_voice_es_22135090.wav,71468,siete
common_voice_es_22135092.wav,76844,cuatro
common_voice_es_22135183.wav,172844,tres
common_voice_es_22135185.wav,84524,dos
common_voice_es_22135188.wav,75308,uno
common_voice_es_22135190.wav,69164,no
common_voice_es_22135192.wav,82988,ocho
common_voice_es_22136080.wav,68396,sí
common_voice_es_22136081.wav,80684,cero
common_voice_es_22136082.wav,75308,dos
common_voice_es_22136083.wav,87596,seis
common_voice_es_22136084.wav,82220,Hey
common_voice_es_22136098.wav,94508,uno
common_voice_es_22136101.wav,97580,nueve
common_voice_es_22136102.wav,90668,ocho
common_voice_es_22136103.wav,85292,tres
common_voice_es_22136106.wav,74540,no
common_voice_es_22136120.wav,99884,siete
common_voice_es_22136122.wav,104492,Firefox
common_voice_es_22136124.wav,87596,cinco
common_voice_es_22136126.wav,78380,cuatro
common_voice_es_22136932.wav,88364,Firefox
common_voice_es_22136936.wav,66860,no
common_voice_es_22136937.wav,91436,siete
common_voice_es_22136941.wav,77612,cuatro
common_voice_es_22136946.wav,89132,uno
common_voice_es_22136972.wav,79148,seis
common_voice_es_22136978.wav,71468,cinco
common_voice_es_22136981.wav,76844,ocho
common_voice_es_22136986.wav,77612,nueve
common_voice_es_22136990.wav,78380,tres
common_voice_es_22136993.wav,72236,Hey
common_voice_es_22136996.wav,57644,sí
common_voice_es_22137001.wav,79148,dos
common_voice_es_22137006.wav,76844,cero
common_voice_es_22137759.wav,80684,Hey
common_voice_es_22137757.wav,111404,cero
common_voice_es_22137760.wav,83756,sí
common_voice_es_22137762.wav,83756,nueve
common_voice_es_22137766.wav,73004,cuatro
common_voice_es_22139881.wav,64556,cero
common_voice_es_22139885.wav,71468,nueve
common_voice_es_22139889.wav,64556,cuatro
common_voice_es_22139892.wav,75308,dos
common_voice_es_22139895.wav,68396,sí
common_voice_es_22143044.wav,118316,nueve
common_voice_es_22143043.wav,82220,sí
common_voice_es_22143045.wav,106028,cinco
common_voice_es_22143046.wav,71468,siete
common_voice_es_22143081.wav,69932,tres
common_voice_es_22143048.wav,106796,cuatro
common_voice_es_22143083.wav,59180,dos
common_voice_es_22143085.wav,68396,cero
common_voice_es_22143086.wav,79148,seis
common_voice_es_22143087.wav,76844,Hey
common_voice_es_22143105.wav,65324,ocho
common_voice_es_22143106.wav,55340,no
common_voice_es_22143107.wav,54572,uno
common_voice_es_22143109.wav,65324,Firefox
common_voice_es_22143642.wav,122924,cinco
common_voice_es_22143636.wav,215084,no
common_voice_es_22143653.wav,90668,uno
common_voice_es_22143863.wav,116012,Hey
common_voice_es_22143864.wav,73772,ocho
common_voice_es_22143865.wav,72236,sí
common_voice_es_22143866.wav,69932,seis
common_voice_es_22143867.wav,69164,nueve
common_voice_es_22144016.wav,78380,cuatro
common_voice_es_22144017.wav,89132,dos
common_voice_es_22144020.wav,82988,tres
common_voice_es_22144021.wav,79148,Firefox
common_voice_es_22144022.wav,78380,siete
common_voice_es_22144149.wav,82988,cero
common_voice_es_22145095.wav,89900,ocho
common_voice_es_22145097.wav,82220,Firefox
common_voice_es_22145096.wav,291884,Hey
common_voice_es_22145098.wav,99116,uno
common_voice_es_22145099.wav,122156,tres
common_voice_es_22145588.wav,73772,cinco
common_voice_es_22145589.wav,80684,cuatro
common_voice_es_22145590.wav,76844,seis
common_voice_es_22145591.wav,76844,nueve
common_voice_es_22145592.wav,76844,sí
common_voice_es_22145619.wav,99116,siete
common_voice_es_22145620.wav,86060,cero
common_voice_es_22145621.wav,73772,no
common_voice_es_22145622.wav,72236,Hey
common_voice_es_22145623.wav,84524,dos
common_voice_es_22146966.wav,96812,uno
common_voice_es_22146967.wav,82988,sí
common_voice_es_22146968.wav,75308,dos
common_voice_es_22146969.wav,69164,Hey
common_voice_es_22146970.wav,73004,cero
common_voice_es_22146991.wav,91436,ocho
common_voice_es_22146992.wav,68396,no
common_voice_es_22147011.wav,74540,cinco
common_voice_es_22147012.wav,77612,cuatro
common_voice_es_22147014.wav,79148,seis
common_voice_es_22147015.wav,69932,siete
common_voice_es_22147016.wav,78380,nueve
common_voice_es_22147019.wav,79148,tres
common_voice_es_22147022.wav,81452,Firefox
common_voice_es_22147163.wav,185132,cinco
common_voice_es_22147165.wav,106796,Hey
common_voice_es_22147166.wav,87596,no
common_voice_es_22147168.wav,69932,dos
common_voice_es_22147169.wav,76076,Firefox
common_voice_es_22147240.wav,92204,tres
common_voice_es_22147241.wav,67628,uno
common_voice_es_22147242.wav,73772,cero
common_voice_es_22147243.wav,77612,siete
common_voice_es_22147244.wav,68396,cuatro
common_voice_es_22147449.wav,123692,dos
common_voice_es_22147450.wav,106796,nueve
common_voice_es_22147451.wav,106028,cero
common_voice_es_22147452.wav,97580,tres
common_voice_es_22147453.wav,118316,ocho
common_voice_es_22148541.wav,72236,ocho
common_voice_es_22148542.wav,76076,sí
common_voice_es_22148543.wav,94508,Firefox
common_voice_es_22148544.wav,82220,cuatro
common_voice_es_22148545.wav,108332,cero
common_voice_es_22149671.wav,102956,cero
common_voice_es_22149669.wav,265772,Firefox
common_voice_es_22149672.wav,126764,seis
common_voice_es_22149673.wav,109868,tres
common_voice_es_22149678.wav,100652,siete
common_voice_es_22149968.wav,186668,Hey
common_voice_es_22149973.wav,105260,no
common_voice_es_22149981.wav,228908,siete
common_voice_es_22149986.wav,89132,sí
common_voice_es_22149991.wav,84524,seis
common_voice_es_22149993.wav,79916,tres
common_voice_es_22149996.wav,89900,cuatro
common_voice_es_22150002.wav,62252,Hey
common_voice_es_22150006.wav,71468,ocho
common_voice_es_22150012.wav,84524,uno
common_voice_es_22150019.wav,79148,nueve
common_voice_es_22150026.wav,82988,Firefox
common_voice_es_22150239.wav,68396,ocho
common_voice_es_22150240.wav,75308,seis
common_voice_es_22150241.wav,59948,cero
common_voice_es_22150242.wav,59948,uno
common_voice_es_22150243.wav,62252,cinco
common_voice_es_22150254.wav,86828,dos
common_voice_es_22150255.wav,55340,nueve
common_voice_es_22150257.wav,62252,tres
common_voice_es_22150260.wav,66092,Firefox
common_voice_es_22150263.wav,72236,siete
common_voice_es_22150290.wav,66092,sí
common_voice_es_22150291.wav,62252,cuatro
common_voice_es_22150299.wav,103724,cinco
common_voice_es_22150302.wav,82220,no
common_voice_es_22150304.wav,85292,cero
common_voice_es_22150306.wav,76844,dos
common_voice_es_22157711.wav,132908,ocho
common_voice_es_22157679.wav,253484,nueve
common_voice_es_22157713.wav,86828,tres
common_voice_es_22157715.wav,67628,dos
common_voice_es_22157716.wav,65324,cinco
common_voice_es_22157718.wav,59948,cuatro
common_voice_es_22157726.wav,116780,uno
common_voice_es_22157729.wav,73004,cero
common_voice_es_22157732.wav,63020,siete
common_voice_es_22157733.wav,59180,sí
common_voice_es_22157748.wav,89132,Firefox
common_voice_es_22157734.wav,59180,Hey
common_voice_es_22157750.wav,58412,no
common_voice_es_22159384.wav,135212,cuatro
common_voice_es_22160284.wav,149804,ocho
common_voice_es_22160287.wav,76844,cero
common_voice_es_22160290.wav,76844,siete
common_voice_es_22160293.wav,85292,sí
common_voice_es_22160296.wav,79148,Hey
common_voice_es_22165619.wav,120620,nueve
common_voice_es_22165620.wav,88364,cero
common_voice_es_22165621.wav,86060,ocho
common_voice_es_22165683.wav,80684,no
common_voice_es_22165682.wav,96812,cuatro
common_voice_es_22165684.wav,91436,Hey
common_voice_es_22165685.wav,103724,cinco
common_voice_es_22165686.wav,99884,tres
common_voice_es_22169924.wav,247340,uno
common_voice_es_22169928.wav,221228,seis
common_voice_es_22169931.wav,228908,nueve
common_voice_es_22169935.wav,199724,tres
common_voice_es_22169933.wav,219692,siete
common_voice_es_22170803.wav,48428,cinco
common_voice_es_22170805.wav,42284,seis
common_voice_es_22170811.wav,52268,tres
common_voice_es_22170813.wav,53804,cuatro
common_voice_es_22170956.wav,52268,sí
common_voice_es_22170816.wav,63788,no
common_voice_es_22170957.wav,40748,Hey
common_voice_es_22170959.wav,49964,cero
common_voice_es_22170961.wav,53804,nueve
common_voice_es_22170963.wav,56108,uno
common_voice_es_22170976.wav,73004,sí
common_voice_es_22170977.wav,72236,ocho
common_voice_es_22170978.wav,57644,Firefox
common_voice_es_22170979.wav,52268,siete
common_voice_es_22170980.wav,66860,Firefox
common_voice_es_22170981.wav,49964,ocho
common_voice_es_22170983.wav,59180,no
common_voice_es_22170984.wav,52268,dos
common_voice_es_22170988.wav,80684,dos
common_voice_es_22170996.wav,56876,nueve
common_voice_es_22170997.wav,53036,tres
common_voice_es_22170998.wav,57644,cuatro
common_voice_es_22170999.wav,56108,cero
common_voice_es_22171002.wav,56876,siete
common_voice_es_22171020.wav,46892,uno
common_voice_es_22171024.wav,47660,cinco
common_voice_es_22171027.wav,50732,Hey
common_voice_es_22171032.wav,51500,seis
common_voice_es_22171359.wav,109100,cero
common_voice_es_22171361.wav,79148,ocho
common_voice_es_22171363.wav,76844,cinco
common_voice_es_22171365.wav,70700,nueve
common_voice_es_22171367.wav,69932,no
common_voice_es_22171474.wav,73004,Hey
common_voice_es_22171475.wav,65324,cuatro
common_voice_es_22171476.wav,66860,dos
common_voice_es_22171477.wav,63788,sí
common_voice_es_22171479.wav,66860,tres
common_voice_es_22171515.wav,67628,seis
common_voice_es_22171517.wav,70700,uno
common_voice_es_22171519.wav,82988,Firefox
common_voice_es_22171523.wav,76076,siete
common_voice_es_22172700.wav,104492,nueve
common_voice_es_22172699.wav,266540,siete
common_voice_es_22172704.wav,73004,Firefox
common_voice_es_22172702.wav,77612,no
common_voice_es_22172707.wav,91436,cero
common_voice_es_22172729.wav,173612,dos
common_voice_es_22172733.wav,146732,uno
common_voice_es_22172736.wav,101420,cuatro
common_voice_es_22172740.wav,79148,cinco
common_voice_es_22172742.wav,91436,ocho
common_voice_es_22172755.wav,105260,cuatro
common_voice_es_22172758.wav,104492,ocho
common_voice_es_22172762.wav,84524,sí
common_voice_es_22172765.wav,110636,tres
common_voice_es_22172767.wav,101420,dos
common_voice_es_22172768.wav,92972,Firefox
common_voice_es_22172770.wav,83756,nueve
common_voice_es_22172858.wav,76844,uno
common_voice_es_22172862.wav,107564,seis
common_voice_es_22172867.wav,61484,Hey
common_voice_es_22172872.wav,130604,cinco
common_voice_es_22172971.wav,79916,siete
common_voice_es_22172974.wav,78380,cero
common_voice_es_22172977.wav,69164,seis
common_voice_es_22173299.wav,106796,sí
common_voice_es_22173301.wav,89900,seis
common_voice_es_22173302.wav,89900,dos
common_voice_es_22173303.wav,89900,cuatro
common_voice_es_22173304.wav,75308,ocho
common_voice_es_22173366.wav,91436,siete
common_voice_es_22173368.wav,82220,tres
common_voice_es_22173370.wav,82988,Hey
common_voice_es_22173373.wav,82220,cero
common_voice_es_22173378.wav,79916,cinco
common_voice_es_22173425.wav,76076,uno
common_voice_es_22173430.wav,86060,Firefox
common_voice_es_22173435.wav,74540,no
common_voice_es_22173437.wav,87596,nueve
common_voice_es_22176009.wav,117548,cinco
common_voice_es_22176012.wav,111404,cuatro
common_voice_es_22176013.wav,105260,no
common_voice_es_22176014.wav,103724,cero
common_voice_es_22176018.wav,115244,siete
common_voice_es_22176031.wav,82988,tres
common_voice_es_22176033.wav,81452,uno
common_voice_es_22176035.wav,88364,Hey
common_voice_es_22176037.wav,69164,sí
common_voice_es_22176040.wav,78380,nueve
common_voice_es_22176057.wav,82988,Firefox
common_voice_es_22176060.wav,86828,ocho
common_voice_es_22176061.wav,76076,dos
common_voice_es_22176062.wav,99884,seis
common_voice_es_22176701.wav,63788,seis
common_voice_es_22176702.wav,64556,siete
common_voice_es_22176703.wav,49964,Hey
common_voice_es_22176704.wav,55340,cero
common_voice_es_22176705.wav,59948,cinco
common_voice_es_22176818.wav,67628,tres
common_voice_es_22176820.wav,86828,Firefox
common_voice_es_22176821.wav,69164,sí
common_voice_es_22176823.wav,69932,ocho
common_voice_es_22176825.wav,63020,no
common_voice_es_22176830.wav,67628,dos
common_voice_es_22176832.wav,69164,tres
common_voice_es_22176835.wav,61484,sí
common_voice_es_22176837.wav,69932,ocho
common_voice_es_22176838.wav,76076,Hey
common_voice_es_22176850.wav,83756,Firefox
common_voice_es_22176853.wav,63020,cuatro
common_voice_es_22176855.wav,61484,no
common_voice_es_22176857.wav,69932,seis
common_voice_es_22176860.wav,63020,uno
common_voice_es_22176877.wav,66860,siete
common_voice_es_22176879.wav,65324,nueve
common_voice_es_22176881.wav,66092,cero
common_voice_es_22176882.wav,67628,cinco
common_voice_es_22176889.wav,101420,uno
common_voice_es_22176892.wav,76076,nueve
common_voice_es_22176895.wav,66860,dos
common_voice_es_22176898.wav,68396,cuatro
common_voice_es_22177034.wav,79916,uno
common_voice_es_22177035.wav,72236,Hey
common_voice_es_22177037.wav,72236,seis
common_voice_es_22177039.wav,66860,ocho
common_voice_es_22177218.wav,66860,no
common_voice_es_22177041.wav,82220,dos
common_voice_es_22177220.wav,66092,cinco
common_voice_es_22177223.wav,70700,Firefox
common_voice_es_22177224.wav,63020,sí
common_voice_es_22177225.wav,66860,tres
common_voice_es_22177332.wav,66092,cuatro
common_voice_es_22177334.wav,61484,cero
common_voice_es_22177336.wav,66860,siete
common_voice_es_22177338.wav,63020,nueve
common_voice_es_22179337.wav,97580,nueve
common_voice_es_22179341.wav,114476,Hey
common_voice_es_22179345.wav,103724,seis
common_voice_es_22179351.wav,86828,sí
common_voice_es_22179354.wav,86060,uno
common_voice_es_22179413.wav,145196,dos
common_voice_es_22179416.wav,88364,cinco
common_voice_es_22179419.wav,112172,siete
common_voice_es_22179423.wav,107564,ocho
common_voice_es_22179425.wav,99884,cero
common_voice_es_22181390.wav,178220,cinco
common_voice_es_22181391.wav,90668,sí
common_voice_es_22181392.wav,82988,seis
common_voice_es_22181393.wav,83756,dos
common_voice_es_22181394.wav,78380,uno
common_voice_es_22181472.wav,92204,ocho
common_voice_es_22181474.wav,82988,cero
common_voice_es_22181476.wav,89132,no
common_voice_es_22181477.wav,92204,Firefox
common_voice_es_22181478.wav,84524,siete
common_voice_es_22181501.wav,71468,cuatro
common_voice_es_22181500.wav,86828,nueve
common_voice_es_22181502.wav,80684,tres
common_voice_es_22181503.wav,87596,Hey
common_voice_es_22182630.wav,150572,Firefox
common_voice_es_22182631.wav,97580,nueve
common_voice_es_22182632.wav,75308,sí
common_voice_es_22182633.wav,69932,no
common_voice_es_22182634.wav,72236,tres
common_voice_es_22182754.wav,143660,seis
common_voice_es_22182755.wav,99116,cero
common_voice_es_22182756.wav,94508,cinco
common_voice_es_22182757.wav,77612,Hey
common_voice_es_22182758.wav,89900,cuatro
common_voice_es_22182901.wav,111404,uno
common_voice_es_22182902.wav,80684,seis
common_voice_es_22182903.wav,76844,tres
common_voice_es_22182904.wav,122924,siete
common_voice_es_22182909.wav,72236,no
common_voice_es_22182905.wav,70700,Hey
common_voice_es_22182911.wav,75308,cinco
common_voice_es_22182914.wav,77612,Firefox
common_voice_es_22182916.wav,67628,cuatro
common_voice_es_22182918.wav,74540,cero
common_voice_es_22182957.wav,59948,dos
common_voice_es_22182955.wav,123692,ocho
common_voice_es_22182958.wav,64556,nueve
common_voice_es_22182960.wav,61484,sí
common_voice_es_22183291.wav,108332,nueve
common_voice_es_22183292.wav,82220,Hey
common_voice_es_22183293.wav,73772,tres
common_voice_es_22183294.wav,73772,no
common_voice_es_22183295.wav,79148,ocho
common_voice_es_22183321.wav,86060,cuatro
common_voice_es_22183322.wav,73772,siete
common_voice_es_22183323.wav,73772,sí
common_voice_es_22183324.wav,73004,cinco
common_voice_es_22183325.wav,82220,Firefox
common_voice_es_22183336.wav,79148,seis
common_voice_es_22183338.wav,71468,cero
common_voice_es_22183342.wav,75308,dos
common_voice_es_22183344.wav,71468,uno
common_voice_es_22184093.wav,96812,siete
common_voice_es_22184094.wav,115244,seis
common_voice_es_22184095.wav,59180,Hey
common_voice_es_22184096.wav,70700,ocho
common_voice_es_22184097.wav,76076,cinco
common_voice_es_22184108.wav,61484,nueve
common_voice_es_22184110.wav,46892,dos
common_voice_es_22184109.wav,57644,tres
common_voice_es_22184111.wav,49964,sí
common_voice_es_22184112.wav,61484,Firefox
common_voice_es_22184124.wav,68396,no
common_voice_es_22184125.wav,59948,uno
common_voice_es_22184127.wav,55340,cero
common_voice_es_22184128.wav,58412,cuatro
common_voice_es_22184492.wav,140588,Firefox
common_voice_es_22184493.wav,117548,seis
common_voice_es_22184494.wav,99884,dos
common_voice_es_22184495.wav,97580,no
common_voice_es_22184496.wav,118316,Hey
common_voice_es_22184497.wav,144428,nueve
common_voice_es_22184498.wav,98348,cinco
common_voice_es_22184499.wav,96812,sí
common_voice_es_22184500.wav,88364,ocho
common_voice_es_22184501.wav,83756,siete
common_voice_es_22185312.wav,100652,tres
common_voice_es_22185311.wav,105260,cinco
common_voice_es_22185313.wav,96044,dos
common_voice_es_22185315.wav,89900,Hey
common_voice_es_22185316.wav,98348,cuatro
common_voice_es_22185376.wav,104492,nueve
common_voice_es_22185378.wav,99884,uno
common_voice_es_22185377.wav,89132,sí
common_voice_es_22185379.wav,92204,cero
common_voice_es_22185380.wav,97580,siete
common_voice_es_22185396.wav,99884,no
common_voice_es_22185397.wav,84524,seis
common_voice_es_22185398.wav,93740,ocho
common_voice_es_22185399.wav,95276,Firefox
common_voice_es_22185520.wav,66860,nueve
common_voice_es_22185519.wav,75308,seis
common_voice_es_22185522.wav,63020,sí
common_voice_es_22185523.wav,91436,cuatro
common_voice_es_22185525.wav,74540,cinco
common_voice_es_22185533.wav,59180,no
common_voice_es_22185535.wav,62252,dos
common_voice_es_22185537.wav,65324,siete
common_voice_es_22185539.wav,61484,Hey
common_voice_es_22185541.wav,63788,cero
common_voice_es_22194160.wav,139820,sí
common_voice_es_22194164.wav,84524,seis
common_voice_es_22194172.wav,93740,Firefox
common_voice_es_22194176.wav,107564,ocho
common_voice_es_22194184.wav,72236,no
common_voice_es_22194180.wav,71468,uno
common_voice_es_22194187.wav,82220,cero
common_voice_es_22194191.wav,76076,nueve
common_voice_es_22194194.wav,58412,cuatro
common_voice_es_22194192.wav,86060,dos
common_voice_es_22194205.wav,90668,cinco
common_voice_es_22194206.wav,65324,tres
common_voice_es_22194208.wav,63788,siete
common_voice_es_22194210.wav,76076,Hey
common_voice_es_22197147.wav,92204,sí
common_voice_es_22197149.wav,69164,Hey
common_voice_es_22197152.wav,76844,Firefox
common_voice_es_22197155.wav,86828,cinco
common_voice_es_22197157.wav,76844,nueve
common_voice_es_22198146.wav,129836,Hey
common_voice_es_22198148.wav,74540,cero
common_voice_es_22198150.wav,93740,cinco
common_voice_es_22198152.wav,87596,siete
common_voice_es_22198155.wav,86060,ocho
common_voice_es_22198166.wav,80684,dos
common_voice_es_22198167.wav,63788,no
common_voice_es_22198168.wav,79916,Firefox
common_voice_es_22198169.wav,70700,seis
common_voice_es_22198170.wav,69164,sí
common_voice_es_22198255.wav,73772,tres
common_voice_es_22198257.wav,66860,nueve
common_voice_es_22198259.wav,65324,uno
common_voice_es_22198262.wav,62252,cuatro
common_voice_es_22198753.wav,89900,Hey
common_voice_es_22198757.wav,73772,cero
common_voice_es_22198759.wav,82988,seis
common_voice_es_22198764.wav,76844,nueve
common_voice_es_22198767.wav,89132,siete
common_voice_es_22198816.wav,128300,cinco
common_voice_es_22198819.wav,82220,dos
common_voice_es_22198826.wav,76076,cuatro
common_voice_es_22198831.wav,68396,no
common_voice_es_22198833.wav,74540,uno
common_voice_es_22198838.wav,102188,Firefox
common_voice_es_22198842.wav,73772,ocho
common_voice_es_22198845.wav,71468,sí
common_voice_es_22198850.wav,63788,tres
common_voice_es_22200256.wav,76844,sí
common_voice_es_22200257.wav,70700,cero
common_voice_es_22200258.wav,73772,Firefox
common_voice_es_22200260.wav,69932,cinco
common_voice_es_22200259.wav,59180,nueve
common_voice_es_22200272.wav,53804,uno
common_voice_es_22200271.wav,73004,dos
common_voice_es_22200274.wav,55340,tres
common_voice_es_22200276.wav,56876,Hey
common_voice_es_22200278.wav,68396,cuatro
common_voice_es_22201677.wav,146732,dos
common_voice_es_22201678.wav,139820,seis
common_voice_es_22201679.wav,106796,ocho
common_voice_es_22201680.wav,94508,cuatro
common_voice_es_22201681.wav,92972,no
common_voice_es_22201877.wav,162092,ocho
common_voice_es_22201878.wav,149036,tres
common_voice_es_22201880.wav,100652,no
common_voice_es_22201879.wav,138284,siete
common_voice_es_22201897.wav,83756,cero
common_voice_es_22201881.wav,100652,cuatro
common_voice_es_22201898.wav,64556,dos
common_voice_es_22201899.wav,67628,uno
common_voice_es_22201900.wav,62252,Hey
common_voice_es_22201901.wav,71468,sí
common_voice_es_22201919.wav,63788,seis
common_voice_es_22201921.wav,68396,Firefox
common_voice_es_22201924.wav,57644,nueve
common_voice_es_22201923.wav,61484,cinco
common_voice_es_22203468.wav,138284,seis
common_voice_es_22203467.wav,138284,tres
common_voice_es_22203469.wav,121388,cinco
common_voice_es_22203470.wav,111404,cero
common_voice_es_22203471.wav,118316,Firefox
common_voice_es_22204564.wav,148268,nueve
common_voice_es_22204567.wav,129836,tres
common_voice_es_22204568.wav,131372,uno
common_voice_es_22204569.wav,136748,seis
common_voice_es_22204574.wav,117548,dos
common_voice_es_22205976.wav,80684,cinco
common_voice_es_22204992.wav,198188,Firefox
common_voice_es_22205978.wav,128300,dos
common_voice_es_22205979.wav,77612,cero
common_voice_es_22205981.wav,77612,cuatro
common_voice_es_22205982.wav,85292,ocho
common_voice_es_22205992.wav,71468,sí
common_voice_es_22205995.wav,79148,tres
common_voice_es_22205997.wav,82988,Firefox
common_voice_es_22205998.wav,84524,Hey
common_voice_es_22206000.wav,83756,seis
common_voice_es_22206008.wav,84524,nueve
common_voice_es_22206009.wav,74540,uno
common_voice_es_22206010.wav,78380,no
common_voice_es_22206011.wav,73004,siete
common_voice_es_22206394.wav,117548,cinco
common_voice_es_22206395.wav,93740,no
common_voice_es_22206396.wav,106796,sí
common_voice_es_22206397.wav,91436,uno
common_voice_es_22206398.wav,84524,siete
common_voice_es_22206532.wav,304172,siete
common_voice_es_22206533.wav,112940,cuatro
common_voice_es_22206534.wav,94508,uno
common_voice_es_22206535.wav,95276,cero
common_voice_es_22206536.wav,112172,Firefox
common_voice_es_22206567.wav,154412,tres
common_voice_es_22206568.wav,88364,seis
common_voice_es_22206569.wav,88364,nueve
common_voice_es_22206570.wav,91436,ocho
common_voice_es_22206571.wav,74540,sí
common_voice_es_22206592.wav,83756,Hey
common_voice_es_22206593.wav,76076,no
common_voice_es_22206594.wav,90668,dos
common_voice_es_22206683.wav,139052,cinco
common_voice_es_22207417.wav,92972,Hey
common_voice_es_22207416.wav,221228,cinco
common_voice_es_22207418.wav,97580,no
common_voice_es_22207419.wav,89132,tres
common_voice_es_22207420.wav,92204,sí
common_voice_es_22208900.wav,108332,nueve
common_voice_es_22208901.wav,96044,seis
common_voice_es_22208902.wav,139052,Firefox
common_voice_es_22208903.wav,96044,ocho
common_voice_es_22208904.wav,96044,uno
common_voice_es_22208920.wav,85292,siete
common_voice_es_22208921.wav,85292,no
common_voice_es_22208922.wav,88364,cero
common_voice_es_22208923.wav,92204,cinco
common_voice_es_22208924.wav,109100,tres
common_voice_es_22209795.wav,73004,cinco
common_voice_es_22209796.wav,73004,tres
common_voice_es_22209797.wav,63020,no
common_voice_es_22209798.wav,67628,sí
common_voice_es_22209799.wav,76844,Firefox
common_voice_es_22209815.wav,78380,nueve
common_voice_es_22209818.wav,68396,seis
