wav_filename,wav_filesize,transcript
common_voice_es_21985108.wav,79148,cuatro
common_voice_es_21985110.wav,82220,seis
common_voice_es_21985112.wav,93740,uno
common_voice_es_21985115.wav,77612,cero
common_voice_es_21943206.wav,103724,tres
common_voice_es_21943208.wav,76844,cinco
common_voice_es_21943209.wav,67628,si
common_voice_es_21943210.wav,80684,siete
common_voice_es_21943211.wav,73004,dos
common_voice_es_21943347.wav,67628,no
common_voice_es_21943348.wav,76844,ocho
common_voice_es_21943349.wav,94508,firefox
common_voice_es_21943350.wav,71468,hey
common_voice_es_21943351.wav,69164,nueve
common_voice_es_21943395.wav,59948,uno
common_voice_es_21943396.wav,46124,cero
common_voice_es_21943397.wav,53804,seis
common_voice_es_21943398.wav,56108,cuatro
common_voice_es_22002200.wav,86060,cero
common_voice_es_22002201.wav,76844,siete
common_voice_es_22002203.wav,100652,dos
common_voice_es_22002204.wav,93740,nueve
common_voice_es_22002205.wav,96044,ocho
common_voice_es_22002408.wav,78380,uno
common_voice_es_22002409.wav,73772,si
common_voice_es_22002410.wav,66860,hey
common_voice_es_22002411.wav,79916,firefox
common_voice_es_22002412.wav,68396,no
common_voice_es_22002430.wav,80684,cinco
common_voice_es_22002433.wav,73004,cuatro
common_voice_es_22002434.wav,59180,tres
common_voice_es_22002436.wav,66092,seis
common_voice_es_21984923.wav,80684,dos
common_voice_es_21984925.wav,78380,seis
common_voice_es_21984929.wav,66860,no
common_voice_es_21984933.wav,80684,nueve
common_voice_es_21985215.wav,83756,cero
common_voice_es_21985219.wav,72236,uno
common_voice_es_21985222.wav,61484,hey
common_voice_es_21985224.wav,65324,tres
common_voice_es_21985227.wav,73004,ocho
common_voice_es_21985241.wav,74540,siete
common_voice_es_21985242.wav,84524,firefox
common_voice_es_21985245.wav,65324,si
common_voice_es_21985247.wav,72236,cinco
common_voice_es_21985250.wav,69164,cuatro
common_voice_es_22000669.wav,128300,dos
common_voice_es_22000670.wav,70700,siete
common_voice_es_22000671.wav,56108,cinco
common_voice_es_22000672.wav,56876,cero
common_voice_es_22000673.wav,54572,seis
common_voice_es_22000710.wav,43052,tres
common_voice_es_22000711.wav,66860,firefox
common_voice_es_22000712.wav,73772,uno
common_voice_es_22000713.wav,53804,si
common_voice_es_22000714.wav,53804,no
common_voice_es_22000729.wav,56108,nueve
common_voice_es_22000730.wav,55340,cuatro
common_voice_es_22000731.wav,49964,hey
common_voice_es_22000732.wav,47660,ocho
common_voice_es_21996910.wav,107564,cinco
common_voice_es_21996913.wav,66092,tres
common_voice_es_21996916.wav,86828,uno
common_voice_es_21996917.wav,73004,no
common_voice_es_21996918.wav,81452,dos
common_voice_es_21997053.wav,72236,nueve
common_voice_es_21997054.wav,63788,hey
common_voice_es_21997055.wav,77612,seis
common_voice_es_21997056.wav,73772,cero
common_voice_es_21997057.wav,81452,firefox
common_voice_es_21997120.wav,66092,siete
common_voice_es_21997123.wav,66092,si
common_voice_es_21997125.wav,79148,ocho
common_voice_es_21997128.wav,66860,cuatro
common_voice_es_21980580.wav,70700,seis
common_voice_es_21980582.wav,97580,ocho
common_voice_es_21980583.wav,87596,siete
common_voice_es_21980584.wav,95276,nueve
common_voice_es_21980586.wav,83756,no
common_voice_es_21980998.wav,92204,cinco
common_voice_es_21981001.wav,92972,tres
common_voice_es_21981006.wav,92972,uno
common_voice_es_21981009.wav,93740,dos
common_voice_es_21981014.wav,88364,firefox
common_voice_es_21981246.wav,86828,cero
common_voice_es_21981249.wav,93740,si
common_voice_es_21981251.wav,89132,hey
common_voice_es_21981254.wav,92204,cuatro
common_voice_es_21999783.wav,70700,nueve
common_voice_es_21999784.wav,55340,si
common_voice_es_21999786.wav,61484,seis
common_voice_es_21999787.wav,64556,no
common_voice_es_21999788.wav,53804,hey
common_voice_es_21999814.wav,73772,dos
common_voice_es_21999816.wav,58412,siete
common_voice_es_21999818.wav,69932,firefox
common_voice_es_21999819.wav,73772,cinco
common_voice_es_21999820.wav,65324,uno
common_voice_es_21999831.wav,66092,ocho
common_voice_es_21999832.wav,70700,tres
common_voice_es_21999833.wav,68396,cuatro
common_voice_es_21999834.wav,73772,cero
common_voice_es_21939240.wav,73004,cuatro
common_voice_es_21939241.wav,63788,cero
common_voice_es_21939242.wav,64556,no
common_voice_es_21939243.wav,69164,seis
common_voice_es_21939244.wav,59180,uno
common_voice_es_21939256.wav,54572,si
common_voice_es_21939257.wav,56876,siete
common_voice_es_21939258.wav,53804,nueve
common_voice_es_21939259.wav,58412,tres
common_voice_es_21939260.wav,66092,cinco
common_voice_es_21939270.wav,63788,firefox
common_voice_es_21939271.wav,58412,hey
common_voice_es_21939272.wav,56876,dos
common_voice_es_21939274.wav,49196,ocho
common_voice_es_21939410.wav,92204,dos
common_voice_es_21939411.wav,77612,no
common_voice_es_21939412.wav,66860,cuatro
common_voice_es_21939413.wav,75308,cero
common_voice_es_21939414.wav,74540,siete
common_voice_es_21939439.wav,79148,nueve
common_voice_es_21939441.wav,73772,ocho
common_voice_es_21939442.wav,64556,si
common_voice_es_21939443.wav,66860,cinco
common_voice_es_21939444.wav,69164,tres
common_voice_es_21939496.wav,90668,seis
common_voice_es_21939497.wav,80684,firefox
common_voice_es_21939499.wav,62252,uno
common_voice_es_21939500.wav,57644,hey
common_voice_es_22036031.wav,69932,seis
common_voice_es_22036033.wav,70700,dos
common_voice_es_22036035.wav,69164,cero
common_voice_es_22036036.wav,62252,cuatro
common_voice_es_22036037.wav,63020,uno
common_voice_es_22036056.wav,73772,nueve
common_voice_es_22036057.wav,60716,no
common_voice_es_22036058.wav,56108,si
common_voice_es_22036059.wav,59948,cinco
common_voice_es_22036060.wav,72236,firefox
common_voice_es_22036092.wav,68396,ocho
common_voice_es_22036095.wav,74540,tres
common_voice_es_22036097.wav,61484,hey
common_voice_es_22036100.wav,73772,siete
common_voice_es_21896943.wav,73772,cuatro
common_voice_es_21896944.wav,57644,ocho
common_voice_es_21896945.wav,67628,dos
common_voice_es_21896946.wav,58412,seis
common_voice_es_21896947.wav,56876,no
common_voice_es_21896948.wav,75308,firefox
common_voice_es_21896949.wav,63788,cinco
common_voice_es_21896950.wav,53036,hey
common_voice_es_21896951.wav,56876,cero
common_voice_es_21896952.wav,56876,tres
common_voice_es_21896963.wav,66860,uno
common_voice_es_21896964.wav,60716,nueve
common_voice_es_21896965.wav,58412,siete
common_voice_es_21896966.wav,56876,si
common_voice_es_21994729.wav,182828,hey
common_voice_es_21994730.wav,113708,cuatro
common_voice_es_21994731.wav,89900,siete
common_voice_es_21994732.wav,75308,seis
common_voice_es_21994733.wav,91436,cero
common_voice_es_21994744.wav,75308,dos
common_voice_es_21994745.wav,81452,ocho
common_voice_es_21994746.wav,63020,si
common_voice_es_21994747.wav,50732,uno
common_voice_es_21994748.wav,62252,nueve
common_voice_es_21995922.wav,73772,tres
common_voice_es_21995924.wav,70700,no
common_voice_es_21995925.wav,59180,cinco
common_voice_es_21995927.wav,76076,firefox
common_voice_es_21976629.wav,288044,cinco
common_voice_es_21976630.wav,110636,ocho
common_voice_es_21976631.wav,154412,dos
common_voice_es_21976633.wav,148268,nueve
common_voice_es_21976635.wav,136748,siete
common_voice_es_21976858.wav,83756,no
common_voice_es_21976863.wav,133676,firefox
common_voice_es_21976866.wav,100652,si
common_voice_es_21976870.wav,121388,tres
common_voice_es_21976873.wav,110636,cero
common_voice_es_21976919.wav,152876,uno
common_voice_es_21976921.wav,109868,hey
common_voice_es_21976924.wav,76844,seis
common_voice_es_21976926.wav,83756,cuatro
common_voice_es_21938050.wav,62252,uno
common_voice_es_21938053.wav,73004,nueve
common_voice_es_21938058.wav,64556,ocho
common_voice_es_21938061.wav,49196,no
common_voice_es_21938062.wav,66092,cuatro
common_voice_es_21938194.wav,68396,tres
common_voice_es_21938197.wav,66860,dos
common_voice_es_21938196.wav,83756,firefox
common_voice_es_21938199.wav,81452,siete
common_voice_es_21938201.wav,66092,si
common_voice_es_21938224.wav,69164,seis
common_voice_es_21938225.wav,69932,hey
common_voice_es_21938226.wav,78380,cinco
common_voice_es_21938227.wav,66860,cero
common_voice_es_21987040.wav,164396,firefox
common_voice_es_21987042.wav,100652,tres
common_voice_es_21987043.wav,70700,cuatro
common_voice_es_21987045.wav,82220,cero
common_voice_es_21987047.wav,87596,siete
common_voice_es_21987056.wav,76844,hey
common_voice_es_21987057.wav,67628,no
common_voice_es_21987058.wav,78380,cinco
common_voice_es_21987059.wav,73772,nueve
common_voice_es_21987060.wav,69164,si
common_voice_es_21987086.wav,89132,seis
common_voice_es_21987087.wav,79916,dos
common_voice_es_21987088.wav,82988,ocho
common_voice_es_21987089.wav,63020,uno
common_voice_es_21998254.wav,66860,siete
common_voice_es_21998255.wav,76076,seis
common_voice_es_21998256.wav,89132,uno
common_voice_es_21998257.wav,75308,no
common_voice_es_21998259.wav,87596,firefox
common_voice_es_21998270.wav,73004,dos
common_voice_es_21998271.wav,82220,nueve
common_voice_es_21998273.wav,73004,cero
common_voice_es_21998275.wav,69164,tres
common_voice_es_21998278.wav,63788,cuatro
common_voice_es_21998342.wav,100652,si
common_voice_es_21998343.wav,72236,hey
common_voice_es_21998344.wav,73004,ocho
common_voice_es_21998347.wav,80684,cinco
common_voice_es_21993932.wav,80684,cuatro
common_voice_es_21993933.wav,132908,firefox
common_voice_es_21993934.wav,99884,dos
common_voice_es_21993935.wav,87596,seis
common_voice_es_21993936.wav,90668,cinco
common_voice_es_21993955.wav,86828,tres
common_voice_es_21993958.wav,92204,nueve
common_voice_es_21993957.wav,95276,ocho
common_voice_es_21993959.wav,79148,si
common_voice_es_21993960.wav,113708,cero
common_voice_es_21994544.wav,133676,uno
common_voice_es_21994546.wav,66092,siete
common_voice_es_21994547.wav,73004,no
common_voice_es_21994548.wav,77612,hey
